OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
385,300314,S  58TH  ST,88980,TF,4,Paint Buffered,32.4323350796809
386,300316,BALTIMORE  AVE,15620,B,2,Conventional,87.530359032183
387,300317,THOMAS  AVE,77100,B,4,Conventional,18.3164672160587
388,300322,KINGSESSING  AVE,47780,B,4,Conventional,48.4080688260584
389,300324,KINGSESSING  AVE,47780,B,4,Conventional,18.5379420155648
390,300326,KINGSESSING  AVE,47780,B,4,Conventional,29.80551749413
391,300335,S  59TH  ST,89000,B,4,Sharrow,67.4063450887487
392,300337,S  59TH  ST,89000,B,4,Sharrow,82.2456983457558
393,300345,S  59TH  ST,89000,B,4,Sharrow,81.7565462653941
394,300369,BALTIMORE  AVE,15620,B,2,Conventional,203.986969806741
395,300370,BALTIMORE  AVE,15620,B,2,Conventional,202.920931508199
396,300372,THOMAS  AVE,77100,B,4,Conventional,143.112348274312
397,300380,COBBS CREEK  PKWY,24060,B,2,Conventional,230.818168830072
398,300381,COBBS CREEK  PKWY,24060,B,2,Conventional,113.342828389834
399,300382,COBBS CREEK  PKWY,24060,B,2,Conventional,128.48095378872
400,300434,KINGSESSING  AVE,47780,B,4,Conventional,233.561203230608
401,300458,KINGSESSING  AVE,47780,B,4,Conventional,155.331914252008
402,300464,KINGSESSING  AVE,47780,B,4,Conventional,73.3244367125592
403,300466,S  59TH  ST,89000,B,5,Sharrow,98.0358207242349
404,300468,S  59TH  ST,89000,B,5,Sharrow,99.5619615471883
405,300479,S  59TH  ST,89000,B,4,Sharrow,106.512056122846
406,300484,S  59TH  ST,89000,B,4,Sharrow,106.305174457692
407,300485,FLORENCE  AVE,34520,B,4,Conventional,206.085204328911
408,300498,FLORENCE  AVE,34520,B,4,Conventional,208.282739814674
409,300522,WHITBY  AVE,82840,B,3,Conventional,181.542276267578
410,300527,COBBS CREEK  PKWY,24060,B,2,Conventional,116.643408562673
411,300572,S  58TH  ST,88980,TF,4,Paint Buffered,75.3709699352336
412,300573,S  57TH  ST,88960,B,3,Conventional,75.259345876824
413,300576,S  58TH  ST,88980,TF,4,Paint Buffered,78.3968985332714
414,300629,COBBS CREEK  PKWY,24060,B,2,Conventional,96.6711845288819
415,300630,COBBS CREEK  PKWY,24060,B,2,Conventional,84.0245497601141
416,300638,S  58TH  ST,88980,TF,4,Paint Buffered,78.3279813542378
417,300642,S  58TH  ST,88980,TF,4,Paint Buffered,76.9587174782817
418,300644,S  58TH  ST,88980,TF,4,Paint Buffered,73.9569361207336
419,300646,S  58TH  ST,88980,TF,4,Paint Buffered,66.1711838941201
420,300647,S  58TH  ST,88980,TF,4,Paint Buffered,80.0434425462703
421,300648,S  58TH  ST,88980,TF,4,Paint Buffered,81.836520995047
422,300649,S  58TH  ST,88980,TF,4,Paint Buffered,77.4353010438739
423,300650,S  58TH  ST,88980,TF,4,Paint Buffered,67.6185045579954
424,300652,S  58TH  ST,88980,TF,4,Paint Buffered,67.9120965356604
425,300653,S  58TH  ST,88980,TF,4,Paint Buffered,78.059905038021
426,300659,S  57TH  ST,88960,B,3,Conventional,80.5823492234296
427,300661,S  57TH  ST,88960,B,3,Conventional,82.0751813030454
428,300662,S  57TH  ST,88960,B,3,Conventional,65.6496119259558
429,300674,S  58TH  ST,88980,TF,4,Paint Buffered,78.2537268607392
430,300683,S  57TH  ST,88960,B,3,Conventional,122.506607383727
431,300687,BALTIMORE  AVE,15620,B,2,Conventional,80.8064811594685
432,300692,BALTIMORE  AVE,15620,B,2,Conventional,171.866664706331
433,300700,S  57TH  ST,88960,B,3,Conventional,111.222550480253
434,300745,THOMAS  AVE,77100,B,4,Conventional,95.1412686895575
435,300754,WHITBY  AVE,82840,B,3,Conventional,114.21984995367
436,300769,THOMAS  AVE,77100,B,4,Conventional,73.7223647740697
437,300771,THOMAS  AVE,77100,B,4,Conventional,82.4259244037688
438,300772,THOMAS  AVE,77100,B,4,Conventional,81.7487012909405
439,300817,WHITBY  AVE,82840,B,3,Conventional,132.716158522558
440,300842,HOFFMAN  AVE,42940,B,2,Conventional,210.508521551098
441,300848,FLORENCE  AVE,34520,B,4,Conventional,227.556342919166
442,300906,KINGSESSING  AVE,47780,B,4,Conventional,8.73329831552324
443,300926,WOODLAND  AVE,84480,B,3,Conventional,69.3487401074433
444,300927,WOODLAND  AVE,84480,B,3,Conventional,137.667654233025
445,320034,S  48TH  ST,88750,B,3,Conventional,113.141217569559
446,320035,S  48TH  ST,88750,B,3,Conventional,110.738179104907
447,320036,S  48TH  ST,88750,B,3,Conventional,111.493998835646
448,320058,S  44TH  ST,88670,FT,4,Conventional,111.216104284835
449,320059,S  44TH  ST,88670,FT,4,Conventional,113.220908335268
450,320060,S  44TH  ST,88670,FT,4,Conventional,123.687902059246
451,320069,S  43RD  ST,88650,TF,4,Conventional,113.368720491868
452,320070,S  43RD  ST,88650,TF,4,Conventional,32.4460332011163
453,320071,S  43RD  ST,88650,TF,4,Conventional,81.3779653471656
454,320072,S  43RD  ST,88650,TF,4,Conventional,48.6950781464523
455,320079,BALTIMORE  AVE,15620,B,2,Conventional,126.687562387345
456,320080,BALTIMORE  AVE,15620,B,2,Conventional,129.584658494
457,320081,BALTIMORE  AVE,15620,B,2,Conventional,153.562655008624
458,320082,BALTIMORE  AVE,15620,B,2,Conventional,100.967119639295
459,320083,BALTIMORE  AVE,15620,B,2,Conventional,138.670077186272
460,320084,BALTIMORE  AVE,15620,B,2,Conventional,226.807981726172
461,320092,S  40TH  ST,88590,FT,4,Conventional,76.4598590935451
462,320093,S  40TH  ST,88590,FT,4,Conventional,111.730709929104
463,320098,WOODLAND  AVE,84480,B,2,Conventional,78.3124875245552
464,320099,WOODLAND  AVE,84480,B,3,Conventional,87.1628408238023
465,320100,WOODLAND  AVE,84480,B,3,Conventional,229.905967338766
466,320102,CHESTER  AVE,22760,B,3,Conventional,57.3085676347361
467,320103,CHESTER  AVE,22760,B,3,Conventional,75.7017809539895
468,320104,CHESTER  AVE,22760,B,3,Conventional,78.4131328993644
469,320110,UNIVERSITY  AVE,78920,B,2,Conventional,74.6475226962638
470,320122,SPRINGFIELD  AVE,73900,B,3,Conventional,75.2285951401865
471,320123,SPRINGFIELD  AVE,73900,B,3,Conventional,195.639113068569
472,320124,SPRINGFIELD  AVE,73900,B,3,Conventional,96.9334263872617
473,320125,SPRINGFIELD  AVE,73900,B,3,Conventional,97.9621345003806
474,320126,BALTIMORE  AVE,15620,B,2,Conventional,93.5087504034301
475,320127,BALTIMORE  AVE,15620,B,2,Conventional,93.1068053999343
476,320128,BALTIMORE  AVE,15620,B,2,Conventional,119.580107413158
477,320137,BALTIMORE  AVE,15620,B,2,Conventional,121.397124948909
478,320138,BALTIMORE  AVE,15620,B,2,Conventional,237.955475512998
479,320158,BALTIMORE  AVE,15620,B,2,Conventional,114.63168556612
480,320161,BALTIMORE  AVE,15620,B,2,Conventional,52.1118355779138
481,320162,BALTIMORE  AVE,15620,B,2,Conventional,64.7269288078924
482,320164,S  48TH  ST,88750,B,3,Conventional,115.522096107324
483,320165,S  48TH  ST,88750,B,3,Conventional,98.4457542087062
484,320166,S  48TH  ST,88750,B,3,Conventional,66.3436128899696
485,320167,BALTIMORE  AVE,15620,B,2,Conventional,224.826332178522
486,320168,BALTIMORE  AVE,15620,B,2,Conventional,225.41900984049
487,320193,BALTIMORE  AVE,15620,B,2,Conventional,88.0521838562126
488,320206,S  48TH  ST,88750,B,4,Conventional,113.576866282428
489,320207,S  48TH  ST,88750,B,4,Conventional,109.967869757658
490,320208,S  48TH  ST,88750,B,4,Conventional,114.043442328836
491,320209,S  48TH  ST,88750,B,4,Conventional,116.641846088903
492,320223,SPRINGFIELD  AVE,73900,B,3,Conventional,196.867129698604
493,320224,SPRINGFIELD  AVE,73900,B,3,Conventional,190.208820667499
494,320225,SPRINGFIELD  AVE,73900,B,3,Conventional,102.580537718782
495,320226,SPRINGFIELD  AVE,73900,B,3,Conventional,89.9294513675591
496,320227,SPRINGFIELD  AVE,73900,B,3,Conventional,102.29382749372
497,320230,S  48TH  ST,88750,B,4,Conventional,92.058472840785
498,320231,S  48TH  ST,88750,B,4,Conventional,110.537239831049
499,320232,S  48TH  ST,88750,B,4,Conventional,100.035252685755
500,320234,S  48TH  ST,88750,B,4,Conventional,106.274146734228
501,320254,FLORENCE  AVE,34520,B,4,Conventional,208.28066298056
502,320269,SPRINGFIELD  AVE,73900,B,3,Conventional,85.1349779710404
503,320270,SPRINGFIELD  AVE,73900,B,3,Conventional,86.2935850527062
504,320271,SPRINGFIELD  AVE,73900,B,3,Conventional,105.257754244672
505,320272,SPRINGFIELD  AVE,73900,B,3,Conventional,103.859571382551
506,320277,KINGSESSING  AVE,47780,B,4,Conventional,195.485589943994
507,320278,KINGSESSING  AVE,47780,B,4,Conventional,196.35344423215
508,320279,KINGSESSING  AVE,47780,B,4,Conventional,68.6898567657181
509,320280,KINGSESSING  AVE,47780,B,4,Conventional,53.6312596288314
510,320281,KINGSESSING  AVE,47780,B,4,Conventional,68.7519746032121
511,320282,KINGSESSING  AVE,47780,B,4,Conventional,186.556929054337
512,320295,KINGSESSING  AVE,47780,B,4,Conventional,118.877517476504
513,320296,KINGSESSING  AVE,47780,B,4,Conventional,75.4609466749522
514,320299,WOODLAND  AVE,84480,B,3,Conventional,108.914307214261
515,320301,WOODLAND  AVE,84480,B,3,Conventional,88.3635437122367
516,320302,WOODLAND  AVE,84480,B,3,Conventional,69.706725531593
517,320304,WOODLAND  AVE,84480,B,3,Conventional,69.9427874831094
518,320305,S  47TH  ST,88730,B,4,Sharrow,105.944373181085
519,320308,WOODLAND  AVE,84480,B,3,Conventional,12.4800475807356
520,320309,WOODLAND  AVE,84480,B,3,Conventional,46.7582212672629
521,320352,KINGSESSING  AVE,47780,B,4,Conventional,85.5363321220832
522,320353,KINGSESSING  AVE,47780,B,4,Conventional,87.2638580488348
523,320354,KINGSESSING  AVE,47780,B,4,Conventional,73.1219783173834
524,320355,KINGSESSING  AVE,47780,B,4,Conventional,63.5410349808393
525,320356,KINGSESSING  AVE,47780,B,4,Conventional,70.7772893864435
526,320375,WOODLAND  AVE,84480,B,3,Conventional,130.558681798096
527,320376,WOODLAND  AVE,84480,B,3,Conventional,71.0448298471609
528,320377,WOODLAND  AVE,84480,B,3,Conventional,189.567836401607
529,320378,WOODLAND  AVE,84480,B,3,Conventional,102.022473592379
530,320379,WOODLAND  AVE,84480,B,3,Conventional,84.8388981554966
531,320394,PASCHALL  AVE,63180,B,5,Conventional,86.7089785495455
532,320395,PASCHALL  AVE,63180,B,2,Conventional,105.479482667772
533,320396,PASCHALL  AVE,63180,B,2,Conventional,72.0458319125466
534,320397,PASCHALL  AVE,63180,B,2,Conventional,54.1868665975495
535,320398,PASCHALL  AVE,63180,B,2,Conventional,71.2168198423585
536,320404,S  47TH  ST,88730,TF,4,Sharrow,72.0943358118469
537,320405,GRAYS FERRY  AVE,38340,B,2,Two Way Separated Bike Lane,112.802964022137
538,320407,GRAYS  AVE,38300,B,2,Two Way Separated Bike Lane,341.545068714118
539,320408,GRAYS  AVE,38300,B,2,Two Way Separated Bike Lane,245.308352337029
540,320422,ELMWOOD  AVE,31480,B,4,Conventional,94.4824336311382
541,320423,ELMWOOD  AVE,31480,B,4,Conventional,65.9171637127307
542,320424,ELMWOOD  AVE,31480,B,4,Conventional,66.6085508099785
543,320425,ELMWOOD  AVE,31480,B,4,Conventional,77.1685230422511
544,320438,ELMWOOD  AVE,31480,B,4,Conventional,129.183728378042
545,320440,LINDBERGH  BLVD,50820,B,2,Paint Buffered,81.2717560204451
546,320441,ELMWOOD  AVE,31480,B,4,Conventional,77.4196083927558
547,320442,ELMWOOD  AVE,31480,B,4,Conventional,129.973609621402
548,320443,LINDBERGH  BLVD,50820,B,2,Paint Buffered,136.240260641886
549,320468,ELMWOOD  AVE,31480,B,4,Conventional,66.6295926638557
550,320473,ELMWOOD  AVE,31480,B,4,Conventional,67.0008095249778
551,320474,ELMWOOD  AVE,31480,B,4,Conventional,10.5308956039329
552,320491,WOODLAND  AVE,84480,B,3,Conventional,245.961741832184
553,320493,WOODLAND  AVE,84480,B,3,Conventional,217.027910037966
554,320501,WOODLAND  AVE,84480,B,3,Conventional,113.177841006425
555,320503,WOODLAND  AVE,84480,B,3,Conventional,110.983488765557
556,320504,WOODLAND  AVE,84480,B,3,Conventional,76.5827893666686
557,320505,WOODLAND  AVE,84480,B,3,Conventional,60.0273119609965
558,320506,WOODLAND  AVE,84480,B,3,Conventional,72.1603941829847
559,320522,KINGSESSING  AVE,47780,B,4,Conventional,68.5231349259932
560,320523,KINGSESSING  AVE,47780,B,4,Conventional,80.0483588268369
561,320524,KINGSESSING  AVE,47780,B,4,Conventional,74.003547417488
562,320525,KINGSESSING  AVE,47780,B,4,Conventional,58.4860601466633
563,320526,KINGSESSING  AVE,47780,B,4,Conventional,74.1119871939599
564,320527,KINGSESSING  AVE,47780,B,4,Conventional,207.147446650375
565,320528,KINGSESSING  AVE,47780,B,4,Conventional,75.8267797442759
566,320558,KINGSESSING  AVE,47780,B,4,Conventional,70.1117018813792
567,320559,KINGSESSING  AVE,47780,B,4,Conventional,65.0276278652947
568,320560,KINGSESSING  AVE,47780,B,4,Conventional,72.3192013688756
569,320561,KINGSESSING  AVE,47780,B,4,Conventional,80.5916972417201
570,320562,KINGSESSING  AVE,47780,B,4,Conventional,56.9909242169076
571,320563,KINGSESSING  AVE,47780,B,4,Conventional,70.2616005829895
572,320597,WOODLAND  AVE,84480,B,3,Conventional,71.7006633958225
573,320598,WOODLAND  AVE,84480,B,3,Conventional,29.9093812369888
574,320599,WOODLAND  AVE,84480,B,3,Conventional,61.1522205948859
575,320604,UPLAND  ST,78960,FT,5,Paint Buffered,205.950857294032
576,320607,WOODLAND  AVE,84480,B,3,Conventional,73.6950708797723
577,320612,WOODLAND  AVE,84480,B,3,Conventional,68.9134114364538
578,320615,WOODLAND  AVE,84480,B,3,Conventional,137.679481529123
579,320617,WOODLAND  AVE,84480,B,3,Conventional,69.8217100063565
580,320618,WOODLAND  AVE,84480,B,3,Conventional,55.0277189001055
581,320630,KINGSESSING  AVE,47780,B,4,Conventional,206.073785544869
582,320634,WOODLAND  AVE,84480,B,3,Conventional,73.5886296650718
583,320635,WOODLAND  AVE,84480,B,3,Conventional,61.2178995086957
584,320647,WOODLAND  AVE,84480,B,3,Conventional,72.5301976737043
585,320648,WOODLAND  AVE,84480,B,3,Conventional,99.2983888506414
586,320653,PINE  ST,64820,TF,3,Paint Buffered,63.4479077966147
587,320654,PINE  ST,64820,TF,3,Paint Buffered,115.848667503528
588,320655,PINE  ST,64820,TF,3,Paint Buffered,61.5602583429417
589,320656,PINE  ST,64820,TF,3,Paint Buffered,77.684990298502
590,320657,PINE  ST,64820,TF,3,Paint Buffered,104.510832287751
591,320668,S  15TH  ST,88080,FT,3,Sharrow,66.093924074432
592,320669,S  15TH  ST,88080,FT,3,Sharrow,65.3490905806913
593,320670,S  15TH  ST,88080,FT,3,Sharrow,61.7507247443439
594,320697,PINE  ST,64820,TF,3,Paint Buffered,178.128972084011
595,320698,PINE  ST,64820,TF,3,Paint Buffered,48.7570107527918
596,320699,PINE  ST,64820,TF,3,Paint Buffered,69.7533576293129
597,320700,PINE  ST,64820,TF,3,Paint Buffered,45.6922575911495
598,320702,S  18TH  ST,88140,TF,3,Sharrow,41.8985712659877
599,320703,S  18TH  ST,88140,TF,3,Sharrow,47.0945962717485
600,320704,S  18TH  ST,88140,TF,3,Sharrow,54.7188397066316
601,320705,S  18TH  ST,88140,TF,3,Sharrow,49.8608249004545
602,320706,S  18TH  ST,88140,TF,3,Sharrow,25.6451061824144
603,320707,S  18TH  ST,88140,TF,3,Sharrow,56.7148581940788
604,320708,S  18TH  ST,88140,TF,3,Sharrow,62.6387774898216
605,320739,PINE  ST,64820,TF,3,Paint Buffered,107.610569810711
606,320740,PINE  ST,64820,TF,3,Paint Buffered,110.83805875809
607,320741,PINE  ST,64820,TF,3,Paint Buffered,87.3303476008994
608,320742,PINE  ST,64820,TF,3,Paint Buffered,88.9609530142767
609,320751,S  21ST  ST,88200,FT,3,Sharrow,35.4225294403625
610,320752,S  21ST  ST,88200,FT,3,Sharrow,21.8736233091425
611,320753,S  21ST  ST,88200,FT,3,Sharrow,30.8094094755256
612,320754,S  21ST  ST,88200,FT,3,Sharrow,44.3558309371862
613,320755,S  21ST  ST,88200,FT,3,Sharrow,59.3699407234089
614,320756,S  21ST  ST,88200,FT,3,Sharrow,40.6693002852345
615,320757,S  21ST  ST,88200,FT,3,Sharrow,40.8549926157628
616,320758,S  21ST  ST,88200,FT,3,Sharrow,30.3707532770614
617,320759,S  21ST  ST,88200,FT,3,Sharrow,35.6851498880984
618,320767,S  22ND  ST,88220,TF,3,Separated Bike Lane,14.2567836854607
619,320768,S  22ND  ST,88220,TF,3,Separated Bike Lane,45.4340661073756
620,320769,S  22ND  ST,88220,TF,3,Separated Bike Lane,27.6521584895998
621,320770,S  22ND  ST,88220,TF,3,Separated Bike Lane,45.4825942943004
622,320771,PINE  ST,64820,TF,3,Sharrow,67.0220436619606
623,320772,PINE  ST,64820,TF,3,Paint Buffered,89.3771136654487
624,320773,PINE  ST,64820,TF,3,Paint Buffered,90.1436876986414
625,320779,S  21ST  ST,88200,FT,3,Sharrow,13.646555133724
626,320788,PINE  ST,64820,TF,5,Sharrow,125.922550582995
627,320789,PINE  ST,64820,TF,5,Sharrow,113.593848489514
628,320790,PINE  ST,64820,TF,3,Sharrow,64.2752318586314
629,320794,S  24TH  ST,88270,FT,5,Sharrow,48.5160274435595
630,320795,S  24TH  ST,88270,FT,5,Sharrow,51.9522765885492
631,320796,S  24TH  ST,88270,FT,5,Sharrow,54.6585081038425
632,320797,S  24TH  ST,88270,FT,5,Sharrow,66.0312800228581
633,320798,S  24TH  ST,88270,FT,5,Sharrow,67.433053458007
634,320811,LOMBARD  ST,51520,FT,3,Paint Buffered,63.8951233260735
635,320812,LOMBARD  ST,51520,FT,3,Paint Buffered,65.9827869575052
636,320813,LOMBARD  ST,51520,FT,3,Paint Buffered,138.875476288824
637,320814,LOMBARD  ST,51520,FT,3,Paint Buffered,125.504492077282
638,320815,LOMBARD  ST,51520,FT,3,Paint Buffered,114.941981059495
639,320816,LOMBARD  ST,51520,FT,3,Paint Buffered,62.9545053354315
640,320825,SOUTH  ST,73440,TF,3,Separated Bike Lane,62.1479403826108
641,320826,SOUTH  ST,73440,TF,3,Separated Bike Lane,64.7107606075879
642,320827,SOUTH  ST,73440,TF,3,Separated Bike Lane,61.3535208451611
643,320828,SOUTH  ST,73440,TF,3,Separated Bike Lane,78.7872961260587
644,320833,S  27TH  ST,88330,FT,3,Separated Bike Lane,148.199007084188
645,320840,SOUTH  ST,73440,TF,3,Separated Bike Lane,36.3319505735712
646,320841,SOUTH  ST,73440,TF,3,Separated Bike Lane,93.971965326565
647,320842,SOUTH  ST,73440,TF,3,Separated Bike Lane,179.333484637444
648,320843,S  24TH  ST,88270,FT,5,Sharrow,68.0351466662686
649,320844,S  24TH  ST,88270,FT,5,Sharrow,79.7013755012337
650,320845,S  24TH  ST,88270,FT,5,Sharrow,129.14234141384
651,320850,LOMBARD  ST,51520,FT,3,Paint Buffered,68.7008639169926
652,320853,S  22ND  ST,88220,TF,3,Separated Bike Lane,38.5756026720419
653,320854,S  22ND  ST,88220,TF,3,Separated Bike Lane,30.7892142910694
654,320855,S  22ND  ST,88220,TF,3,Separated Bike Lane,35.0171445416782
655,320856,S  22ND  ST,88220,TF,3,Separated Bike Lane,44.0412009205822
656,320857,S  22ND  ST,88220,TF,3,Separated Bike Lane,65.5011844295767
657,320858,S  22ND  ST,88220,TF,3,Separated Bike Lane,62.3174753536461
658,320859,S  21ST  ST,88200,FT,3,Sharrow,42.094495105515
659,320860,S  21ST  ST,88200,FT,4,Sharrow,66.9915372433485
660,320861,S  21ST  ST,88200,FT,4,Sharrow,61.0297382734188
661,320890,S  18TH  ST,88140,TF,3,Sharrow,40.3320125877406
662,320891,S  18TH  ST,88140,TF,3,Sharrow,46.0035613658891
663,320892,S  18TH  ST,88140,TF,4,Sharrow,64.7184535313077
664,320893,S  18TH  ST,88140,TF,4,Sharrow,63.0591555166513
665,320894,S  18TH  ST,88140,TF,4,Sharrow,71.9790261834761
666,320895,S  18TH  ST,88140,TF,4,Sharrow,71.202843694196
667,320917,S  15TH  ST,88080,FT,3,Sharrow,31.0904634465593
668,320918,S  15TH  ST,88080,FT,3,Sharrow,48.494338847047
669,320919,S  15TH  ST,88080,FT,4,Sharrow,63.4580407578255
670,320920,S  15TH  ST,88080,FT,4,Sharrow,62.2388762554778
671,320935,S  15TH  ST,88080,FT,4,Sharrow,44.9055634121752
672,320936,S  15TH  ST,88080,FT,4,Sharrow,27.0308720988877
673,320937,S  15TH  ST,88080,FT,4,Sharrow,71.3704060848252
674,320938,S  15TH  ST,88080,FT,4,Sharrow,47.1511172984347
675,320939,S  15TH  ST,88080,FT,4,Sharrow,101.81338880582
676,320940,S  15TH  ST,88080,FT,4,Sharrow,54.8204635614052
677,320991,S  15TH  ST,88080,FT,4,Sharrow,57.0860480612187
678,320995,S  18TH  ST,88140,TF,4,Sharrow,148.295832879114
679,320996,S  18TH  ST,88140,TF,4,Sharrow,53.7011850686697
680,320997,S  18TH  ST,88140,TF,4,Sharrow,59.8438402757403
681,320998,S  18TH  ST,88140,TF,4,Sharrow,71.479858643434
682,321030,S  21ST  ST,88200,FT,4,Sharrow,72.3671878359391
683,321031,S  21ST  ST,88200,FT,4,Sharrow,71.5780491773769
684,321032,S  21ST  ST,88200,FT,4,Sharrow,53.4434623324292
685,321033,S  21ST  ST,88200,FT,4,Sharrow,28.2368103066775
686,321034,S  21ST  ST,88200,FT,4,Sharrow,28.6923956160986
687,321035,S  21ST  ST,88200,FT,4,Sharrow,37.3419863026002
688,321036,S  22ND  ST,88220,TF,3,Separated Bike Lane,71.014198985005
689,321037,S  22ND  ST,88220,TF,3,Separated Bike Lane,25.9542767623731
690,321038,S  22ND  ST,88220,TF,3,Separated Bike Lane,45.4807644083971
691,321039,S  22ND  ST,88220,TF,3,Separated Bike Lane,73.5068280516891
692,321040,S  22ND  ST,88220,TF,3,Separated Bike Lane,36.856582277833
693,321049,S  24TH  ST,88270,FT,4,Sharrow,40.4622758457836
694,321057,GRAYS FERRY  AVE,38340,B,3,Sharrow,40.4843135742482
695,321058,GRAYS FERRY  AVE,38340,B,3,Sharrow,95.753518133751
696,321059,GRAYS FERRY  AVE,38340,B,3,Sharrow,43.3966242899449
697,321079,GRAYS FERRY  AVE,38340,B,3,Sharrow,70.1685868281847
